scorer_id,trial_id,assay,mobile_seconds,window_s,tail_climbing,wall_support_still,unscoreable,note,scored_at,presentation_order
徐乐彤,FST-正常5+抑郁1-3-ch2,FST,321.1,365.56,,true,false,,2026-09-09,3
徐乐彤,FST-正常5+抑郁1-3-ch3,FST,351.3,365.56,,true,false,,2026-09-09,6
徐乐彤,FST-10mg 2周-ch4,FST,259.7,382.48,,true,false,,2026-09-09,9
徐乐彤,FST-正常5+抑郁1-3-ch4,FST,351.1,365.56,,false,false,,2026-09-09,11
徐乐彤,FST-抑郁4-7-ch4,FST,256.4,362.20,,true,false,,2026-09-09,12
